Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3014,-0.0602,0.1032,0.0698,-0.0319,0.1315,0.1018,-0.0449,0.1126,0.1143,-0.0449,0.0959,0.1206,-0.0295,0.0712,0.1334,0.0480,0.000,0.1093,None
0.3712,-0.0604,0.1030,0.0700,-0.0320,0.1312,0.1022,-0.0448,0.1123,0.1150,-0.0452,0.0954,0.1208,-0.0300,0.0707,0.1332,0.0485,0.008,0.1095,None
0.3827,-0.0605,0.1028,0.0702,-0.0322,0.1309,0.1025,-0.0448,0.1120,0.1154,-0.0453,0.0949,0.1209,-0.0303,0.0703,0.1331,0.0488,0.022,0.1096,None
0.4461,-0.0603,0.1031,0.0699,-0.0324,0.1312,0.1016,-0.0449,0.1125,0.1145,-0.0457,0.0953,0.1198,-0.0307,0.0711,0.1322,0.0481,0.011,0.1094,None
0.4624,-0.0602,0.1032,0.0697,-0.0324,0.1313,0.1012,-0.0450,0.1127,0.1141,-0.0458,0.0955,0.1194,-0.0309,0.0715,0.1318,0.0479,0.017,0.1093,None
0.4772,-0.0601,0.1033,0.0695,-0.0325,0.1314,0.1008,-0.0451,0.1128,0.1136,-0.0459,0.0958,0.1189,-0.0311,0.0718,0.1314,0.0475,0.026,0.1091,None
0.4906,-0.0600,0.1034,0.0694,-0.0330,0.1310,0.1000,-0.0452,0.1128,0.1131,-0.0461,0.0959,0.1185,-0.0314,0.0721,0.1310,0.0470,0.038,0.1089,None
0.5039,-0.0599,0.1035,0.0693,-0.0341,0.1302,0.0989,-0.0458,0.1123,0.1119,-0.0463,0.0960,0.1180,-0.0316,0.0724,0.1306,0.0457,0.104,0.1082,None
0.5187,-0.0597,0.1035,0.0692,-0.0346,0.1298,0.0981,-0.0459,0.1124,0.1115,-0.0464,0.0961,0.1176,-0.0319,0.0727,0.1302,0.0454,0.028,0.1081,None
0.5324,-0.0596,0.1037,0.0691,-0.0349,0.1296,0.0976,-0.0461,0.1125,0.1111,-0.0467,0.0963,0.1172,-0.0321,0.0730,0.1299,0.0450,0.031,0.1080,None
