Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.4121,-0.0604,0.0627,0.1136,-0.0471,0.0740,0.1376,-0.0613,0.0439,0.1214,-0.0574,0.0303,0.1198,-0.0404,0.0171,0.1270,0.0204,0.000,0.0895,None
0.4373,-0.0615,0.0621,0.1131,-0.0485,0.0741,0.1370,-0.0626,0.0439,0.1207,-0.0586,0.0303,0.1192,-0.0416,0.0172,0.1266,0.0198,0.025,0.0895,None
0.5056,-0.0666,0.0623,0.1099,-0.0548,0.0766,0.1341,-0.0675,0.0450,0.1182,-0.0631,0.0315,0.1173,-0.0456,0.0195,0.1260,0.0192,0.018,0.0898,None
0.5171,-0.0689,0.0625,0.1083,-0.0576,0.0775,0.1325,-0.0695,0.0453,0.1169,-0.0648,0.0320,0.1163,-0.0471,0.0205,0.1254,0.0192,0.034,0.0898,None
0.5310,-0.0711,0.0626,0.1068,-0.0603,0.0783,0.1310,-0.0714,0.0456,0.1156,-0.0664,0.0323,0.1153,-0.0486,0.0214,0.1248,0.0191,0.026,0.0898,None
0.5459,-0.0731,0.0625,0.1055,-0.0627,0.0787,0.1297,-0.0733,0.0456,0.1143,-0.0682,0.0324,0.1142,-0.0503,0.0219,0.1242,0.0191,0.010,0.0898,None
0.5598,-0.0748,0.0623,0.1044,-0.0648,0.0790,0.1287,-0.0750,0.0456,0.1131,-0.0698,0.0325,0.1132,-0.0519,0.0222,0.1236,0.0189,0.012,0.0898,None
0.5742,-0.0763,0.0622,0.1034,-0.0664,0.0792,0.1279,-0.0766,0.0456,0.1119,-0.0715,0.0326,0.1122,-0.0536,0.0223,0.1233,0.0186,0.022,0.0897,None
0.5890,-0.0777,0.0625,0.1021,-0.0680,0.0798,0.1269,-0.0782,0.0461,0.1105,-0.0732,0.0331,0.1110,-0.0555,0.0227,0.1228,0.0184,0.021,0.0896,None
0.6027,-0.0791,0.0632,0.1005,-0.0695,0.0809,0.1255,-0.0799,0.0469,0.1087,-0.0749,0.0339,0.1095,-0.0575,0.0235,0.1219,0.0182,0.022,0.0896,None
0.6169,-0.0803,0.0644,0.0987,-0.0708,0.0824,0.1238,-0.0812,0.0482,0.1069,-0.0763,0.0352,0.1079,-0.0592,0.0249,0.1208,0.0182,0.010,0.0894,None
0.6310,-0.0814,0.0657,0.0969,-0.0721,0.0839,0.1221,-0.0824,0.0494,0.1051,-0.0777,0.0364,0.1063,-0.0608,0.0261,0.1196,0.0183,0.009,0.0893,None
0.6473,-0.0825,0.0676,0.0944,-0.0735,0.0863,0.1196,-0.0837,0.0514,0.1028,-0.0793,0.0378,0.1028,-0.0624,0.0284,0.1180,0.0183,0.015,0.0892,None
0.6587,-0.0823,0.0730,0.0893,-0.0743,0.0891,0.1169,-0.0844,0.0537,0.1007,-0.0801,0.0398,0.1003,-0.0633,0.0310,0.1165,0.0225,0.387,0.0891,None
0.6759,-0.0816,0.0790,0.0836,-0.0745,0.0919,0.1144,-0.0846,0.0562,0.0988,-0.0804,0.0422,0.0986,-0.0639,0.0337,0.1152,0.0276,0.304,0.0891,None
0.6862,-0.0812,0.0831,0.0798,-0.0743,0.0942,0.1125,-0.0843,0.0582,0.0972,-0.0802,0.0443,0.0973,-0.0640,0.0360,0.1144,0.0305,0.289,0.0888,None
0.7003,-0.0805,0.0857,0.0778,-0.0736,0.0963,0.1111,-0.0836,0.0602,0.0964,-0.0797,0.0462,0.0967,-0.0636,0.0381,0.1140,0.0317,0.096,0.0887,None
0.7144,-0.0794,0.0893,0.0750,-0.0722,0.0987,0.1097,-0.0824,0.0625,0.0957,-0.0786,0.0485,0.0961,-0.0626,0.0406,0.1137,0.0340,0.177,0.0886,None
0.7283,-0.0785,0.0913,0.0737,-0.0709,0.1010,0.1083,-0.0814,0.0647,0.0950,-0.0777,0.0506,0.0956,-0.0617,0.0430,0.1133,0.0341,0.045,0.0885,None
0.7422,-0.0772,0.0934,0.0724,-0.0693,0.1034,0.1069,-0.0801,0.0670,0.0942,-0.0766,0.0529,0.0950,-0.0607,0.0454,0.1129,0.0343,0.043,0.0884,None
0.7563,-0.0759,0.0958,0.0707,-0.0676,0.1062,0.1051,-0.0788,0.0697,0.0932,-0.0754,0.0555,0.0941,-0.0602,0.0479,0.1114,0.0346,0.047,0.0883,None
0.7698,-0.0745,0.0985,0.0686,-0.0660,0.1091,0.1030,-0.0776,0.0726,0.0917,-0.0745,0.0583,0.0928,-0.0611,0.0497,0.1070,0.0349,0.052,0.0882,None
0.7839,-0.0728,0.1015,0.0662,-0.0643,0.1124,0.1004,-0.0763,0.0757,0.0899,-0.0741,0.0594,0.0879,-0.0621,0.0515,0.1018,0.0352,0.055,0.0881,None
0.7980,-0.0711,0.1049,0.0627,-0.0625,0.1164,0.0967,-0.0751,0.0796,0.0871,-0.0737,0.0609,0.0820,-0.0626,0.0542,0.0967,0.0354,0.069,0.0879,None
0.8115,-0.0694,0.1089,0.0578,-0.0616,0.1206,0.0913,-0.0745,0.0837,0.0823,-0.0735,0.0640,0.0766,-0.0634,0.0579,0.0913,0.0355,0.085,0.0875,None
