Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3105,-0.1151,0.0700,-0.0168,-0.0668,0.1511,0.0715,-0.0493,0.1288,0.1282,-0.0666,0.0661,0.1508,-0.0812,0.0096,0.1258,0.1698,0.000,0.1252,None
0.3662,-0.1148,0.0716,-0.0159,-0.0646,0.1525,0.0720,-0.0474,0.1293,0.1293,-0.0803,0.0583,0.1457,-0.0941,0.0056,0.1042,0.1702,0.034,0.1256,None
0.3758,-0.1150,0.0719,-0.0136,-0.0622,0.1534,0.0722,-0.0455,0.1297,0.1297,-0.0880,0.0537,0.1401,-0.0979,0.0054,0.0884,0.1694,0.292,0.1256,None
0.4138,-0.1139,0.0741,-0.0134,-0.0595,0.1553,0.0710,-0.0537,0.1277,0.1304,-0.1034,0.0437,0.1214,-0.0967,0.0081,0.0609,0.1648,0.269,0.1259,None
0.4283,-0.1094,0.0820,-0.0121,-0.0553,0.1582,0.0679,-0.0717,0.1218,0.1271,-0.1089,0.0383,0.1018,-0.0938,0.0120,0.0557,0.1497,1.841,0.1252,None
0.4425,-0.1067,0.0861,-0.0116,-0.0531,0.1598,0.0662,-0.0760,0.1202,0.1248,-0.1085,0.0391,0.0982,-0.0932,0.0138,0.0562,0.1439,0.671,0.1245,None
0.4570,-0.1033,0.0902,-0.0119,-0.0496,0.1618,0.0634,-0.0795,0.1190,0.1209,-0.1074,0.0415,0.0952,-0.0923,0.0167,0.0567,0.1380,0.644,0.1231,None
0.4714,-0.0989,0.0951,-0.0131,-0.0463,0.1642,0.0595,-0.0876,0.1141,0.1135,-0.1076,0.0410,0.0850,-0.0917,0.0199,0.0565,0.1285,1.184,0.1202,None
0.4863,-0.0949,0.0991,-0.0147,-0.0428,0.1664,0.0564,-0.0912,0.1118,0.1071,-0.1063,0.0413,0.0763,-0.0912,0.0231,0.0566,0.1226,0.743,0.1177,None
0.5001,-0.0917,0.1017,-0.0173,-0.0396,0.1686,0.0521,-0.0947,0.1093,0.1000,-0.1035,0.0401,0.0647,-0.0905,0.0263,0.0567,0.1175,0.697,0.1153,None
0.5137,-0.0895,0.1034,-0.0199,-0.0349,0.1715,0.0471,-0.0939,0.1111,0.0952,-0.1002,0.0417,0.0584,-0.0891,0.0307,0.0573,0.1155,0.185,0.1142,None
0.5276,-0.0873,0.1048,-0.0226,-0.0307,0.1738,0.0419,-0.0919,0.1139,0.0910,-0.0970,0.0439,0.0540,-0.0876,0.0349,0.0575,0.1141,0.148,0.1134,None
0.5417,-0.0868,0.1050,-0.0245,-0.0293,0.1759,0.0361,-0.0908,0.1155,0.0874,-0.0933,0.0444,0.0497,-0.0859,0.0382,0.0580,0.1125,0.162,0.1126,None
0.5600,-0.0912,0.1030,-0.0195,-0.0366,0.1765,0.0342,-0.0832,0.1194,0.0918,-0.0900,0.0587,0.0745,-0.0808,0.0444,0.0769,0.1128,0.732,0.1133,None
0.5694,-0.1016,0.1024,-0.0063,-0.0556,0.1776,0.0411,-0.0782,0.1253,0.0998,-0.0836,0.0697,0.0918,-0.0733,0.0511,0.0942,0.1110,1.854,0.1171,None
0.5833,-0.1040,0.0972,0.0246,-0.0607,0.1691,0.0593,-0.0814,0.1027,0.0919,-0.0761,0.0592,0.0785,-0.0711,0.0465,0.0822,0.0712,3.069,0.1034,None
0.5981,-0.0997,0.0937,0.0441,-0.0602,0.1641,0.0680,-0.0804,0.0794,0.0813,-0.0630,0.0384,0.0581,-0.0657,0.0406,0.0739,0.0443,2.444,0.0895,None
0.6117,-0.0893,0.0868,0.0640,-0.0659,0.1528,0.0782,-0.0637,0.0508,0.0487,-0.0417,0.0306,0.0409,-0.0526,0.0262,0.0516,0.0467,4.179,0.0569,None
0.6260,-0.0813,0.0807,0.0724,-0.0833,0.1294,0.0801,-0.0430,0.0485,0.0297,-0.0315,0.0330,0.0371,-0.0351,0.0237,0.0426,0.0658,2.142,0.0336,None
0.6399,-0.0813,0.0799,0.0712,-0.0891,0.1228,0.0759,-0.0376,0.0501,0.0254,-0.0307,0.0339,0.0357,-0.0312,0.0246,0.0407,0.0700,0.478,0.0278,None
0.6537,-0.0799,0.0826,0.0695,-0.0951,0.1048,0.0671,-0.0359,0.0510,0.0239,-0.0302,0.0351,0.0349,-0.0285,0.0271,0.0405,0.0708,0.131,0.0273,None
0.6677,-0.0769,0.0867,0.0680,-0.0935,0.0898,0.0566,-0.0340,0.0527,0.0231,-0.0288,0.0368,0.0343,-0.0265,0.0294,0.0404,0.0708,0.192,0.0274,None
0.6816,-0.0736,0.0906,0.0665,-0.0895,0.0862,0.0507,-0.0319,0.0543,0.0223,-0.0273,0.0385,0.0337,-0.0249,0.0312,0.0402,0.0708,0.190,0.0274,None
0.6956,-0.0698,0.0945,0.0653,-0.0853,0.0875,0.0484,-0.0298,0.0558,0.0216,-0.0256,0.0402,0.0332,-0.0229,0.0331,0.0399,0.0707,0.215,0.0275,None
0.7096,-0.0677,0.0973,0.0637,-0.0830,0.0901,0.0472,-0.0287,0.0569,0.0208,-0.0246,0.0414,0.0326,-0.0219,0.0344,0.0394,0.0706,0.158,0.0278,None
0.7239,-0.0674,0.0987,0.0620,-0.0823,0.0916,0.0459,-0.0285,0.0574,0.0202,-0.0245,0.0420,0.0320,-0.0219,0.0350,0.0390,0.0705,0.099,0.0280,None
0.7377,-0.0676,0.1005,0.0599,-0.0815,0.0931,0.0446,-0.0282,0.0580,0.0196,-0.0243,0.0427,0.0314,-0.0217,0.0357,0.0385,0.0706,0.142,0.0282,None
0.7513,-0.0691,0.1012,0.0581,-0.0819,0.0935,0.0436,-0.0286,0.0581,0.0193,-0.0247,0.0429,0.0309,-0.0221,0.0358,0.0382,0.0708,0.143,0.0285,None
0.7657,-0.0705,0.1010,0.0574,-0.0826,0.0933,0.0434,-0.0293,0.0580,0.0193,-0.0253,0.0428,0.0308,-0.0226,0.0357,0.0381,0.0707,0.068,0.0287,None
0.7795,-0.0714,0.1008,0.0568,-0.0831,0.0945,0.0437,-0.0298,0.0579,0.0192,-0.0257,0.0427,0.0307,-0.0230,0.0356,0.0380,0.0706,0.051,0.0289,None
0.7934,-0.0725,0.1003,0.0565,-0.0836,0.0969,0.0448,-0.0304,0.0577,0.0194,-0.0262,0.0425,0.0306,-0.0234,0.0354,0.0381,0.0705,0.050,0.0292,None
0.8076,-0.0734,0.0998,0.0565,-0.0840,0.0978,0.0457,-0.0310,0.0574,0.0196,-0.0266,0.0423,0.0307,-0.0238,0.0351,0.0382,0.0703,0.032,0.0294,None
0.8214,-0.0741,0.0994,0.0564,-0.0845,0.0981,0.0462,-0.0316,0.0572,0.0198,-0.0270,0.0421,0.0307,-0.0241,0.0349,0.0383,0.0702,0.027,0.0297,None
0.8359,-0.0748,0.0990,0.0564,-0.0850,0.0980,0.0467,-0.0336,0.0564,0.0203,-0.0274,0.0418,0.0308,-0.0244,0.0346,0.0384,0.0694,0.100,0.0315,None
0.8497,-0.0754,0.0984,0.0568,-0.0841,0.1050,0.0507,-0.0442,0.0544,0.0232,-0.0299,0.0409,0.0312,-0.0250,0.0343,0.0386,0.0635,0.752,0.0415,None
0.8634,-0.0770,0.0997,0.0534,-0.0813,0.1182,0.0578,-0.0627,0.0601,0.0339,-0.0383,0.0418,0.0338,-0.0295,0.0360,0.0398,0.0464,1.644,0.0591,None
