Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.3533,0.0752,-0.0504,-0.1292,0.0207,-0.0548,-0.0987,0.0228,-0.0513,-0.1696,0.0047,-0.0377,-0.1381,-0.0037,-0.0196,-0.1099,0.0662,0.000,0.1183,None
0.4922,0.0778,-0.0542,-0.1270,0.0243,-0.0566,-0.0964,0.0260,-0.0553,-0.1666,0.0075,-0.0398,-0.1334,-0.0010,-0.0208,-0.1077,0.0652,0.008,0.1171,None
0.5125,0.0782,-0.0548,-0.1268,0.0244,-0.0569,-0.0962,0.0262,-0.0559,-0.1666,0.0076,-0.0402,-0.1332,-0.0009,-0.0211,-0.1077,0.0655,0.017,0.1173,None
0.5595,0.0789,-0.0553,-0.1266,0.0246,-0.0572,-0.0963,0.0267,-0.0562,-0.1668,0.0077,-0.0401,-0.1322,-0.0006,-0.0209,-0.1073,0.0659,0.010,0.1175,None
0.5740,0.0795,-0.0558,-0.1261,0.0247,-0.0573,-0.0962,0.0274,-0.0563,-0.1668,0.0079,-0.0397,-0.1307,-0.0002,-0.0207,-0.1069,0.0662,0.046,0.1176,None
0.5882,0.0800,-0.0562,-0.1257,0.0247,-0.0574,-0.0964,0.0279,-0.0563,-0.1670,0.0083,-0.0396,-0.1308,0.0002,-0.0206,-0.1071,0.0665,0.050,0.1178,None
0.6031,0.0805,-0.0567,-0.1252,0.0248,-0.0575,-0.0964,0.0286,-0.0562,-0.1671,0.0087,-0.0395,-0.1308,0.0007,-0.0204,-0.1071,0.0667,0.054,0.1179,None
0.6175,0.0809,-0.0572,-0.1249,0.0246,-0.0576,-0.0966,0.0290,-0.0562,-0.1674,0.0090,-0.0394,-0.1312,0.0010,-0.0203,-0.1075,0.0670,0.059,0.1182,None
0.6321,0.0809,-0.0578,-0.1246,0.0243,-0.0579,-0.0968,0.0292,-0.0564,-0.1676,0.0091,-0.0396,-0.1316,0.0011,-0.0205,-0.1077,0.0673,0.042,0.1183,None
0.6470,0.0811,-0.0583,-0.1243,0.0242,-0.0581,-0.0971,0.0297,-0.0564,-0.1678,0.0095,-0.0395,-0.1321,0.0014,-0.0204,-0.1080,0.0674,0.055,0.1185,None
0.6614,0.0814,-0.0587,-0.1240,0.0240,-0.0582,-0.0973,0.0302,-0.0563,-0.1681,0.0098,-0.0395,-0.1325,0.0018,-0.0204,-0.1085,0.0676,0.060,0.1187,None
0.6751,0.0814,-0.0593,-0.1236,0.0238,-0.0585,-0.0976,0.0305,-0.0565,-0.1682,0.0110,-0.0400,-0.1354,0.0024,-0.0206,-0.1096,0.0677,0.046,0.1188,None
0.6892,0.0809,-0.0587,-0.1241,0.0231,-0.0579,-0.0987,0.0301,-0.0550,-0.1688,0.0108,-0.0389,-0.1365,0.0022,-0.0197,-0.1098,0.0678,0.056,0.1188,None
0.7045,0.0805,-0.0581,-0.1247,0.0223,-0.0574,-0.1000,0.0298,-0.0536,-0.1695,0.0106,-0.0378,-0.1374,0.0020,-0.0187,-0.1102,0.0678,0.052,0.1189,None
0.7168,0.0797,-0.0572,-0.1253,0.0216,-0.0565,-0.1007,0.0291,-0.0520,-0.1699,0.0100,-0.0364,-0.1377,0.0016,-0.0175,-0.1103,0.0677,0.071,0.1188,None
0.7308,0.0668,-0.0479,-0.1067,0.0178,-0.0474,-0.0857,0.0237,-0.0432,-0.1442,0.0078,-0.0301,-0.1168,0.0008,-0.0142,-0.0933,0.0572,0.746,0.1005,None
0.7447,0.0661,-0.0473,-0.1074,0.0172,-0.0469,-0.0863,0.0228,-0.0424,-0.1445,0.0071,-0.0295,-0.1169,0.0003,-0.0137,-0.0933,0.0572,0.033,0.1005,None
0.7587,0.0657,-0.0471,-0.1077,0.0170,-0.0469,-0.0863,0.0221,-0.0424,-0.1444,0.0065,-0.0295,-0.1166,-0.0002,-0.0137,-0.0930,0.0571,0.044,0.1003,None
0.7729,0.0656,-0.0470,-0.1078,0.0171,-0.0469,-0.0862,0.0218,-0.0426,-0.1441,0.0058,-0.0289,-0.1127,-0.0002,-0.0129,-0.0910,0.0570,0.034,0.1002,None
0.7870,0.0655,-0.0470,-0.1078,0.0172,-0.0470,-0.0860,0.0216,-0.0428,-0.1439,0.0054,-0.0282,-0.1092,-0.0001,-0.0125,-0.0898,0.0570,0.028,0.1000,None
0.8010,0.0655,-0.0470,-0.1078,0.0173,-0.0470,-0.0859,0.0214,-0.0430,-0.1436,0.0054,-0.0281,-0.1082,-0.0002,-0.0125,-0.0895,0.0569,0.023,0.0999,None
