Time,ThumbTip.x,ThumbTip.y,ThumbTip.z,IndexTip.x,IndexTip.y,IndexTip.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,RingTip.x,RingTip.y,RingTip.z,LittleTip.x,LittleTip.y,LittleTip.z,Dist,Speed,PalmDist,Label
0.4019,0.0147,0.1373,-0.0252,0.0361,0.1494,0.1103,0.0000,0.1249,0.1514,-0.0461,0.1007,0.1485,-0.0951,0.0667,0.1078,0.1777,0.000,0.1303,None
0.4185,0.0151,0.1371,-0.0258,0.0353,0.1497,0.1100,-0.0015,0.1255,0.1508,-0.0477,0.1015,0.1474,-0.0962,0.0675,0.1062,0.1778,0.127,0.1303,None
0.4698,0.0127,0.1375,-0.0258,0.0100,0.1484,0.1164,-0.0260,0.1241,0.1497,-0.0842,0.1096,0.1203,-0.1047,0.0882,0.0668,0.1803,0.432,0.1303,None
0.4865,0.0084,0.1418,-0.0102,-0.0334,0.1365,0.1229,-0.0822,0.1235,0.1255,-0.1158,0.1070,0.0721,-0.1056,0.0847,0.0292,0.1642,3.929,0.1287,None
0.4967,0.0027,0.1425,-0.0071,-0.0483,0.1320,0.1216,-0.1008,0.1174,0.1147,-0.1240,0.1011,0.0598,-0.1084,0.0790,0.0206,0.1619,1.987,0.1277,None
0.5077,-0.0026,0.1429,-0.0053,-0.0625,0.1296,0.1164,-0.1189,0.1126,0.0943,-0.1292,0.0948,0.0399,-0.1092,0.0727,0.0102,0.1560,2.372,0.1254,None
0.5202,-0.0062,0.1428,-0.0060,-0.0758,0.1276,0.1081,-0.1298,0.1111,0.0733,-0.1298,0.0891,0.0181,-0.1068,0.0668,-0.0027,0.1502,1.720,0.1236,None
0.5353,-0.0067,0.1427,-0.0088,-0.0866,0.1308,0.0928,-0.1340,0.1110,0.0466,-0.1251,0.0845,-0.0013,-0.1007,0.0606,-0.0149,0.1424,1.613,0.1202,None
0.5497,-0.0201,0.1422,-0.0082,-0.0989,0.1332,0.0675,-0.1244,0.1033,0.0095,-0.1117,0.0783,-0.0184,-0.0941,0.0556,-0.0204,0.1128,3.090,0.1088,None
0.5643,-0.0331,0.1399,-0.0079,-0.1033,0.1325,0.0514,-0.1159,0.0973,-0.0052,-0.1011,0.0709,-0.0276,-0.0863,0.0487,-0.0244,0.0932,1.821,0.1019,None
